model_a,model_b,metric,n_users,delta,ci_low,ci_high
g_learned,g_reset_query_only,accuracy,361,-0.005688924992543104,-0.017802183654256523,0.006525925550190796
g_learned,g_swapped_same_language,accuracy,361,0.0017597650030799132,-0.009898026947059166,0.013810730423220582
g_learned,g_reset_query_only,nll,361,-0.024331670267743126,-0.03668241206462956,-0.01283369800941165
g_learned,g_swapped_same_language,nll,361,-0.022580607043460817,-0.03502386525867073,-0.010992460882472929
g_learned,g_reset_query_only,brier,361,-0.012568319446607116,-0.0187815626817968,-0.006374228043667231
g_learned,g_swapped_same_language,brier,361,-0.011787029915826804,-0.01826679979339558,-0.005613673217828472
