user_id,n_permutations,mean_cosine_to_perm_mean,min_cosine_to_perm_mean,g_norm_perm_mean,g_norm_across_perm_sd
61574934126943,12,0.9806468675322279,0.9540678661211835,4.603457624523325,0.08109910161103032
61575691375427,12,0.9733952875046792,0.9465490900953791,5.044835047774419,0.06496060891226899
61575485818749,12,0.9711030577433207,0.9500832031296693,4.317697852523298,0.17566633324262715
61574816892552,12,0.9747786711180573,0.9450179267398326,4.269873611544773,0.14081451778369708
61574075455618,12,0.9556999171273878,0.8991484332326686,5.06458337779339,0.1023636208356859
61575459945486,12,0.8642603831228978,0.6694661221571306,4.843029939897323,0.1617070239866827
61574981251318,12,0.9330846122009335,0.785222884550285,5.327057345088706,0.047448904041022824
61575731069908,12,0.9373263343647201,0.8664133970787131,4.567077071800455,0.09266685742111803
61574875659187,12,0.9573739279934985,0.9130147814929089,5.0481565113321505,0.18144263347182277
61574801413926,12,0.9656615687583141,0.934955007670583,4.869466833388052,0.11232347801778786
61575146115727,12,0.9531407382164976,0.9143215458031955,4.764402960019742,0.15096565419870714
61573204057105,12,0.9558909728385773,0.9019354033721455,4.471730163903523,0.07605715910988355
61573089179589,12,0.9735386125192566,0.9407408779975625,5.180780856250217,0.08890008833144014
61574905567721,12,0.979381096867479,0.9584230595666966,4.6866333144685255,0.10424121930980512
61574951645380,12,0.9654782317805818,0.9429197204785043,5.229907673459686,0.10545902696375262
61574784704159,12,0.9107292093242435,0.8130339779888163,4.058130600074322,0.19395371878769613
61575176273985,12,0.9846726584386954,0.9639294396401006,4.225842564071172,0.11211176134396578
61574760312216,12,0.9686968805001576,0.927764739914562,5.242694205961577,0.07758407946240506
61575685105868,12,0.9574684923400182,0.9168310931879798,4.206349335099888,0.17717782962846557
61575670886568,12,0.9406980563093189,0.8718774806145598,4.932797848192262,0.1984400092994509
61575164631789,12,0.9613155780885908,0.9286025616446031,4.797111613897347,0.13830275868727313
61575208087101,12,0.9331760302891622,0.7473107544788082,5.397452357691186,0.12968246668232777
61575843929653,12,0.9606804446890571,0.9359320190814734,3.5080823202456957,0.17225640542753906
61575206423273,12,0.9770465642392182,0.9317210000901451,5.399868807436771,0.09388606708660945
61572994007723,12,0.9721680640141885,0.9405354155681955,4.943066707581149,0.14925744404574548
61575207732884,12,0.9629480068437551,0.9089547083163684,5.014753114305302,0.12854359950296834
61575184700780,12,0.953899346451977,0.8984111064816133,4.884748325959159,0.11832731725802426
61574992560566,12,0.972714479399975,0.927460188640915,5.081388285799067,0.1427728077621941
61573566207733,12,0.9492600373941408,0.8720130480973187,5.328708933204922,0.155979131476493
61575283718902,12,0.9704561721028747,0.9502140287028376,5.142588377981859,0.11367997731637541
61574821569203,12,0.9471984376909838,0.9260948861886726,4.418008470234779,0.16610917651946505
61575240461266,12,0.9750768613032346,0.9475568926925201,4.6776189717361865,0.16280190902750014
61575616199388,12,0.9509157419854076,0.8832733349165894,5.4015638526116785,0.09030258384953228
61574709227973,12,0.946574114395626,0.8941155504008735,3.9950820859768754,0.26034670470988247
61574889725701,12,0.9697469428959097,0.9575043211899295,5.451562376863179,0.06312276769815453
61575850974558,12,0.9294231719024433,0.7990237781918617,3.8386374112495805,0.13896558873668163
61575303902251,12,0.9674594551933527,0.9440144009034499,4.891174933599523,0.19674478580849572
61574689937883,12,0.943907712080394,0.8949510926580115,4.594239347141227,0.1516257706745625
61575625918798,12,0.9832635640463318,0.9694282707171469,5.010943881230122,0.05173431043732407
61575159445487,12,0.9657446005187625,0.940711627373081,5.022909143441454,0.11703109284562699
61575245441106,12,0.976028231706589,0.957521917172806,5.163087270437167,0.1193012869113638
61575530402770,12,0.9592561027858185,0.9221777673799952,4.743193234676836,0.17819303038531517
61575449674736,12,0.9608549136126067,0.9351701783895011,4.660579419882749,0.1090001486340134
61575677426201,12,0.9566134683303207,0.9231228295527171,4.827416086872858,0.18045494746366852
61575220672434,12,0.9673446811119596,0.9361643654276238,4.734018952200792,0.14106379424085128
61575207112351,12,0.960722119187874,0.9151981566986309,4.764107586684104,0.16003687388686083
61575689365656,12,0.9726638554652577,0.9502292727342316,5.222814944159281,0.08764144532003754
61575314851612,12,0.9425760431058127,0.9017070138577863,4.254180805246723,0.15419749197081586
61575849234543,12,0.9156823788992998,0.8652915617384157,4.459875499734402,0.16236458016771646
61573389545206,12,0.956637700857028,0.9268874460454797,4.564363069507226,0.18391179011006276
61575147806028,12,0.949778928107936,0.9148208315970305,5.1397049742185805,0.10544238856236117
61575284104535,12,0.9765523045977713,0.94591482201208,5.189684690051344,0.1470854892318944
61575114161642,12,0.9600291493617994,0.9232797460894892,5.0338576718394625,0.10751540584117628
61575635698445,12,0.9715420268318797,0.9381706385260076,5.0964306063905305,0.1381862497823182
61574793554229,12,0.9126661159993934,0.8464504078678098,4.533994438569503,0.25855211873436995
61573072801000,12,0.954366283476228,0.8629612243667591,4.653801116379753,0.09230328105325289
61575509307728,12,0.9401948601441252,0.88839754627551,4.468094970956387,0.2331357126401072
61575227003442,12,0.9485886503928778,0.9314174109854708,4.439184397788089,0.16597638626377764
61575051841154,12,0.9396309560254638,0.8792298156756303,4.658294307246355,0.2950393506275635
61575829405493,12,0.9276521182676215,0.8485259362736486,4.5518121089473516,0.14877617323959585
61575356045890,12,0.9572633452968141,0.9190206787484229,3.971854785759252,0.10837099414902863
61574994845337,12,0.971249031307956,0.9317852072684941,4.940549295337077,0.12919700011579355
61574977474091,12,0.9219226902617091,0.8300759183116196,4.41640430624338,0.3240960856151526
61575678336895,12,0.9693666924285127,0.9389033752590434,5.0862815125973535,0.10345336161500493
61574817464063,12,0.9689444704796326,0.9508844092813821,5.136429407095809,0.15553594568165027
61574663866130,12,0.9731010912936634,0.9397944662745986,4.116493210903739,0.10402577818744874
61575186265522,12,0.9282341542985902,0.850360437280013,5.140992683241309,0.16601891633895227
61575243311101,12,0.919112309302803,0.843299017398936,4.385559348345846,0.16400331959730327
61575821610647,12,0.9699611817341965,0.9563547664064888,5.006991167410181,0.10449004822213324
61575111327419,12,0.9462060629685173,0.8767082708138245,4.669069337722278,0.24504439325396857
61575778203150,12,0.9707339201008806,0.9529239068462173,5.071173379724129,0.15026362709926505
61573399053277,12,0.9669354763069574,0.9464714446970942,5.226413469480915,0.12269814566467127
61574865220091,12,0.9295859713045912,0.8727476101164042,5.107605124089303,0.22414019216023576
61574999765096,12,0.9685788356063715,0.9541335210083786,4.9892284346448115,0.09862804505085553
61575046500552,12,0.946375443244384,0.9029902940175207,5.040444378357808,0.16036755816573936
61575088062953,12,0.9681787332614443,0.94631581987565,5.224563366617702,0.13318983910674304
61574128582078,12,0.9646697176757956,0.9309192666830068,4.948970071163162,0.1675453247057572
61575532618099,12,0.9730892362407612,0.9459676632621112,4.94445682778096,0.14019465929522293
61575460005891,12,0.9748743553878153,0.9523305068094947,5.31222143007756,0.08713880169473684
61574752002783,12,0.9473192415323743,0.9221236619585995,5.001110196092399,0.15694183180241003
61574963854572,12,0.9709716412202188,0.9427620122640403,4.010891756656895,0.10699421486759422
61575134907982,12,0.9305878620937232,0.8979921867111446,4.575213194455156,0.2484851136227434
61574725486505,12,0.9847263704717945,0.9696294084433549,5.591450816183805,0.07118707874254085
61575782391589,12,0.9740590021783987,0.9643742861878117,4.839012828447958,0.11048036015205476
61573815667956,12,0.9692630708099905,0.951787111795457,4.780191307665694,0.0798930569636172
61575682345613,12,0.9253236246000203,0.8428989072961636,5.057796642979978,0.13997401552118544
61575308947711,12,0.9554943272556132,0.8977182069762738,4.483826191239242,0.16843264212250383
61575133420619,12,0.9734304844673124,0.9411260434602973,5.227007512626634,0.13998538119209178
61575179138929,12,0.9741678331491608,0.9539737559461998,5.150151386818997,0.14401068071887632
61575262936745,12,0.9536428247448839,0.9267000718881293,3.762241581505838,0.15449312722275563
61575302234656,12,0.9660494940006789,0.9359126762957931,4.969790315486434,0.15656657835728113
