persona_id,condition,step,g_disp,g_cos_pre,p_new,p_old,alpha
86,sustained_new,4,1.618460774421692,0.9677215218544006,0.25233376026153564,0.2594425678253174,0.2881014943122864
86,sustained_new,5,1.8331177234649658,0.9589850306510925,0.2514270842075348,0.2603265345096588,0.2881576418876648
86,sustained_new,6,2.0096843242645264,0.9509239196777344,0.250751256942749,0.26112791895866394,0.28821223974227905
86,sustained_new,7,2.157754421234131,0.9434890151023865,0.25026753544807434,0.26184943318367004,0.28826168179512024
86,sustained_new,8,2.2841343879699707,0.9366092085838318,0.24993717670440674,0.26249757409095764,0.2883046269416809
86,shock_recovery,0,0.5769892334938049,0.9955291748046875,0.2565498352050781,0.2563946545124054,0.28803157806396484
86,shock_recovery,1,0.6887628436088562,0.9951488375663757,0.2548597753047943,0.25673720240592957,0.2810027301311493
86,shock_recovery,2,0.8636575937271118,0.9929762482643127,0.2533935010433197,0.2570665776729584,0.281463086605072
86,shock_recovery,3,1.0428677797317505,0.9896427989006042,0.2520725727081299,0.2574092447757721,0.28185564279556274
86,shock_recovery,4,1.2100907564163208,0.9855758547782898,0.25085651874542236,0.25777456164360046,0.2821936011314392
215,stable_old,1,0.49063342809677124,0.9974470734596252,0.27414003014564514,0.17516183853149414,0.23057419061660767
215,stable_old,2,0.9284040331840515,0.9907146096229553,0.2749013900756836,0.17228297889232635,0.23746822774410248
215,stable_old,3,1.311561107635498,0.9812503457069397,0.2753470242023468,0.17016422748565674,0.24341429769992828
215,stable_old,4,1.6411323547363281,0.970345139503479,0.2755327522754669,0.1686561554670334,0.24823403358459473
215,stable_old,5,1.920981526374817,0.9589791893959045,0.27554959058761597,0.16762156784534454,0.2519986629486084
215,stable_old,6,2.156705141067505,0.9478071331977844,0.27548134326934814,0.16694779694080353,0.25488579273223877
215,stable_old,7,2.3544938564300537,0.9372148513793945,0.2753866910934448,0.16654454171657562,0.2570844888687134
215,stable_old,8,2.520364284515381,0.9273974895477295,0.2752991020679474,0.16634035110473633,0.25875580310821533
215,sustained_new,1,0.6330404281616211,0.9930709004402161,0.27389878034591675,0.18321411311626434,0.19797363877296448
215,sustained_new,2,1.1326369047164917,0.9792851209640503,0.27455228567123413,0.18685069680213928,0.19204285740852356
215,sustained_new,3,1.5343835353851318,0.9639890789985657,0.27509886026382446,0.18979407846927643,0.18891113996505737
215,sustained_new,4,1.8615310192108154,0.9491747617721558,0.2755608558654785,0.19213064014911652,0.18731756508350372
215,sustained_new,5,2.130573272705078,0.9355154037475586,0.27594518661499023,0.1939600557088852,0.18654173612594604
215,sustained_new,6,2.3538687229156494,0.9231523871421814,0.27625569701194763,0.1953732967376709,0.18618129193782806
215,sustained_new,7,2.5409631729125977,0.9120144248008728,0.2764972746372223,0.19644878804683685,0.18601229786872864
215,sustained_new,8,2.6993348598480225,0.9019564390182495,0.27667638659477234,0.1972530037164688,0.18591080605983734
215,shock_recovery,0,0.6330404281616211,0.9930709004402161,0.27389878034591675,0.18321411311626434,0.19797363877296448
215,shock_recovery,1,0.7823320031166077,0.9931060075759888,0.2754768133163452,0.1799170970916748,0.226616770029068
215,shock_recovery,2,1.0885303020477295,0.9878336191177368,0.27658942341804504,0.1770952045917511,0.2340153455734253
215,shock_recovery,3,1.4085617065429688,0.9793077707290649,0.2772388458251953,0.17479856312274933,0.2402481883764267
215,shock_recovery,4,1.7023472785949707,0.9690359234809875,0.27751055359840393,0.17300358414649963,0.2452997863292694
10,stable_old,1,0.3845766484737396,0.9984877705574036,0.4946988821029663,0.38961905241012573,0.2836456298828125
10,stable_old,2,0.7140927314758301,0.9945544600486755,0.49734577536582947,0.3923543691635132,0.28312045335769653
10,stable_old,3,1.0001591444015503,0.9889459013938904,0.4992504119873047,0.3947366178035736,0.28264957666397095
10,stable_old,4,1.2513173818588257,0.9822155237197876,0.5005985498428345,0.39684322476387024,0.28222599625587463
