model_a,model_b,metric,n_users,delta,ci_low,ci_high
B4_person_knn,B2_lang_item,accuracy,332,-0.01134156032499406,-0.02597453803308472,0.004040017915206169
B4_person_knn,B3_position_profile,accuracy,332,-0.026292790426499176,-0.041921191476586975,-0.010226402822411856
B4_person_knn,B2_lang_item,nll,332,0.03173295456430071,0.020861920176342287,0.042190494066831855
B4_person_knn,B3_position_profile,nll,332,0.10095019756781151,0.07615995392314578,0.12622787541222205
B4_person_knn,B2_lang_item,brier,332,0.011982913915999153,0.005793317534160562,0.01795729003702164
B4_person_knn,B3_position_profile,brier,332,0.025718490527790884,0.01748136750326065,0.03421043156234441
B4_person_knn,B5_wrong_person_knn,accuracy,332,0.0008491031454625024,-0.01212349397178496,0.01491361283728689
B4_person_knn,B5_wrong_person_knn,nll,332,0.012432881210138866,0.0022065087689057475,0.021957621401315165
B4_person_knn,B5_wrong_person_knn,brier,332,0.003249257548064444,-0.0025366207460885814,0.009295460551856604
