user_id,wrong_accuracy,wrong_nll,wrong_brier
61571086213998,0.6133333333333333,0.7808830202023991,0.42460797272914697
61572620411327,0.168,1.6575370642707083,0.9471559162729425
61572683111520,0.16571428571428573,2.1620574500789136,1.0002883948394605
61572727877346,0.8333333333333333,0.758780813163084,0.35390972766927237
61572731112276,0.31999999999999995,1.4366021581789967,0.767583319229378
61572773292795,0.48,1.3472725956155907,0.7016535495869127
61572830323521,0.5533333333333332,1.2449930351772291,0.6508228324978153
61572897099580,0.52,1.1444116171710552,0.6038640396408103
61572905289253,0.8,0.875623228662554,0.46428096160703114
61572924338324,0.75,0.6932941563788123,0.37868346078164317
61572994007723,0.5085714285714286,1.4804309898984005,0.7931007184695307
61573011363724,0.30666666666666664,1.7972387535254857,0.8998508462232732
61573015803295,0.57,1.048785404126362,0.5641766847154107
61573033592817,0.6622222222222223,1.035144401579889,0.48404502924429793
61573044272015,0.8333333333333333,0.5502842629929713,0.298918966547274
61573077210264,0.8133333333333332,0.5584385341938619,0.29760576184442433
61573104929262,0.64,1.0807747444512692,0.5147636451225163
61573111393018,0.565,1.1116863540102717,0.6281560613342717
61573126917814,0.5599999999999999,0.9899078783574581,0.5464620382544586
61573129617310,0.41600000000000004,1.5048941651449557,0.7032999896793062
61573135240533,0.6342857142857142,0.9629216461006145,0.5376660505517858
61573139860340,0.8342857142857143,0.5006980924688922,0.25554267968831323
61573144706564,0.6133333333333333,2.0005856465030605,0.6328536495180566
61573157499430,0.6057142857142856,1.0011707762278312,0.6024589987646785
61573175695316,0.38666666666666666,1.1892444486568396,0.7211725871559986
61573198854543,0.68,0.7646525332005177,0.4377042908779132
61573204057105,0.35333333333333333,1.777319975849231,0.73704485706616
61573212398163,0.40800000000000003,1.4354503193164478,0.7535169579552149
61573230966143,0.48571428571428577,1.10919087917967,0.616591314360882
61573361584445,0.6921739130434783,0.8956827233360493,0.47356018998896326
61573382044188,0.2584615384615384,2.3195234635486544,0.9778584387267446
61573401574373,0.32666666666666666,2.7106734744260716,1.099328710032378
61573423472399,0.968,0.48641685028905274,0.2394217990828773
61573432681814,0.98,0.4906908017115451,0.21966358773068703
61573456230509,0.8457142857142856,0.6432182599619131,0.3223655315225456
61573489649730,0.76,0.8929653931542874,0.43613153334748245
61573544637558,0.6,0.8292636986085813,0.41291557462821055
61573551358407,0.8466666666666667,0.42579700715529856,0.21609411814015048
61573562696534,0.39333333333333337,1.1709601710881234,0.7227430863342539
61573579945781,0.026666666666666665,1.8494679819894966,0.9767825973232734
61573620977018,0.7257142857142859,0.9720089764891593,0.4150614939494902
61573638622824,0.5666666666666665,0.7611730069939994,0.4151335156221686
61573639284043,0.6666666666666665,0.9248200284070396,0.4904393123100943
61573682391107,0.5,1.1021326865318064,0.632588799088152
61573815667956,0.31999999999999995,1.7751697341584298,0.9575007552480365
61574082594447,0.44000000000000006,1.1168160882089317,0.6470349194203178
61574647397560,0.30666666666666664,1.4417141163905467,0.8848377047853028
61574685795214,0.28,2.087015333683384,0.8902022972226317
61574691705220,0.5657142857142856,0.7570908703689436,0.46715333510777307
61574709227973,0.16571428571428573,1.5260148267108447,0.7424400064284619
61574709377155,0.45714285714285713,1.005617079749174,0.6042930422638071
61574710427546,0.8000000000000002,0.5926214760429914,0.28477152866758565
61574710487320,0.43333333333333335,1.258177823567868,0.752979338051634
61574716667968,0.54,0.8108447827754058,0.4636783029227247
61574727227287,0.44,1.7300989039326067,0.6864547330268316
61574728307426,0.4733333333333333,1.5324118513950984,0.7268833625408377
61574730673607,0.66,0.8697855009589439,0.5146188099244836
61574737216943,0.6333333333333333,1.0907721562101713,0.5852781731444918
61574738537928,0.48,1.6946526321170654,0.7631162506879647
61574746156276,0.5,2.1615084149596933,0.7666507863610268
61574754285907,0.5266666666666666,1.1349503375377232,0.5392456641466555
61574757192455,0.5428571428571428,0.8954367415704106,0.49754192333493896
61574758032506,0.5422222222222222,1.0106908367092808,0.5534718695586192
61574759507518,0.67,0.940933902666181,0.5197129715043005
61574761245232,0.5942857142857142,1.1023816589540423,0.5311841125897235
61574775586737,0.03,1.8698861778296816,1.0564776820873676
61574785511174,0.23999999999999996,1.5740566303615608,0.8500470672148921
61574787645954,0.16666666666666669,2.4207849155640946,1.127194873891492
61574793433849,0.7314285714285714,0.7719940662596773,0.403822496765774
61574801413926,0.6733333333333333,1.142273420718187,0.46379768959014966
61574802162827,0.6114285714285714,1.1238820788076238,0.5793236167393353
61574804293779,0.20666666666666667,1.6992631651586303,0.8919995233488126
61574816503147,0.22666666666666668,1.3134524770874243,0.7988321867299496
61574817372804,0.69,1.4123000455734485,0.6335784926662197
61574819052961,0.66,1.1403269857216822,0.5103449530718632
61574819532188,0.6457142857142857,0.8907706568253514,0.4794194160440619
61574845421715,0.5657142857142857,0.9473898236699699,0.5292934799022527
61574845812864,1.0,0.18922410663422803,0.052560559614114
61574847821385,0.7314285714285714,0.8673073156772285,0.4412799258294466
61574853131282,0.14666666666666667,1.7816702259050825,0.9423340309215515
61574853522414,0.8333333333333333,0.6480512694575202,0.2985349498097581
61574855051268,0.20000000000000004,2.803949664420861,1.1775660056767918
61574858352338,0.7257142857142859,0.7796785672905736,0.4155078296840854
61574863692089,0.632,0.7585045959579197,0.39729067401606666
61574865220091,0.4533333333333333,1.2454989189488115,0.701185912088911
61574865641861,0.9519999999999998,0.5823308128938378,0.29343084857685614
61574870231406,0.4228571428571428,1.6059337086393126,0.8279548377977993
61574883069816,0.616,0.6834187654736589,0.39820721193342956
61574884989863,0.38400000000000006,1.5914651489634009,0.7229066692519994
61574892429125,0.61,1.0135700364462794,0.5183936090896905
61574893839306,0.73,1.0929495942082428,0.45729739577605116
61574902358586,0.512,1.0784831171583569,0.6448736513501914
61574905567721,0.6228571428571429,1.5937548752441162,0.638539169986524
61574908928372,0.8514285714285714,0.6931315605735676,0.3455498824582577
61574911657486,0.36,2.0720583622329576,0.9310819053510955
61574914234585,0.3028571428571428,1.7851098275004227,0.8643589701593399
61574917417569,0.53,0.9816761386998454,0.5105030045220432
61574917839061,0.4228571428571428,1.1961022955709066,0.6702578285785424
61574918917633,0.53,0.8274392175120958,0.42448626115660515
61574919187169,0.21600000000000005,1.5016633120389888,0.8733877277129147
61574921619079,0.632,0.9224030050584311,0.44862401817365316
61574925813885,0.49142857142857144,1.0137605388437203,0.5795102970428474
61574927256711,0.68,1.062240008157147,0.5525698663650767
61574928906639,0.7028571428571427,0.958830602137915,0.4868674414145427
61574933347215,0.62,1.0598785890163216,0.540448063784287
61574936286895,0.7600000000000001,0.9820690106821449,0.5486545593917076
61574942166735,0.6399999999999999,1.3697476517352731,0.5560577338185351
61574943757668,0.9066666666666666,0.6211205657493933,0.3315166430104874
61574953115083,0.702857142857143,0.9310278025236138,0.4680918676303926
61574957915732,0.4342857142857142,1.408744904713701,0.7329634319867089
61574959205760,0.24000000000000005,1.286857150916402,0.8351697699886901
