epoch,train_loss,train_query_ce,train_support_ce,train_g_norm,val_nll,person_scale
86,1.4819632206323012,1.1858091511816349,1.18437374762769,0.6062548048091385,1.1708999618849742,0.4853073060512543
87,1.4862576340729337,1.1897751092910767,1.185692825407352,0.5932069015952776,1.1711066272733843,0.4921022355556488
88,1.4714398676494382,1.1744930665448028,1.1875681539751448,0.5476443953109238,1.171429124158418,0.4991099536418915
89,1.478219412407785,1.1824072779349561,1.1830215431609243,0.5672549223000148,1.1703841762786873,0.5062198638916016
90,1.4797489643096924,1.1841984784828041,1.1819787115420934,0.5581831043621279,1.1700553090307602,0.51408451795578
91,1.4871064357037813,1.191311406639387,1.1829600491613712,0.5501974714252184,1.1701181688336397,0.5215933322906494
92,1.4697387870752587,1.1732013158078463,1.185924104924472,0.5643940168731617,1.1698164457581197,0.5289759039878845
93,1.4942069031157583,1.1990738882208771,1.1802913557808354,0.6017299328210219,1.170852309752598,0.5359184145927429
94,1.4841662645339966,1.189409206498344,1.1787796380384914,0.621432363986969,1.1705394087641199,0.5423768758773804
95,1.4753915521333802,1.1793183200764206,1.184046522626337,0.6160049562184315,1.1688199780046051,0.5486476421356201
96,1.485120802555444,1.1904968203238722,1.1782576925349686,0.5954798549975989,1.1689228354512722,0.5568956136703491
97,1.4629375034908079,1.168067237116256,1.179242048623427,0.5975888663867734,1.1692302625480726,0.564241886138916
98,1.4774229728950645,1.1821634758193538,1.1808050151141185,0.5823065964680798,1.169574195132365,0.5710317492485046
99,1.4945664225884203,1.2002594605931696,1.176999566689977,0.5707634698669866,1.1685669958950642,0.5781084299087524
100,1.4633711036646142,1.1694784411844217,1.1753444356738396,0.5654865565165034,1.1674167085477893,0.5862257480621338
101,1.4693445956931923,1.1725078978628483,1.1871204421205341,0.565846970621145,1.1671698841425915,0.5918799042701721
102,1.4681421900695224,1.1724370448094494,1.18258750213767,0.5826801668922856,1.1672647457862064,0.5985425710678101
103,1.4681150418407511,1.1727643519077662,1.1811740870745677,0.571697213739719,1.1666324777036177,0.6073062419891357
104,1.4525730497432205,1.156387079436824,1.1845150826112278,0.5719713411241207,1.1669093689084995,0.6150057911872864
105,1.4640601108658988,1.1684249965649731,1.1823079327367387,0.5813625033171672,1.1654033035882498,0.6211971044540405
106,1.480194462920135,1.1867282829194699,1.1736455413530458,0.5479713312859805,1.1637087500142538,0.6267585754394531
107,1.4676655710868116,1.173599805472032,1.176069401345163,0.48412347627135943,1.1644624009689224,0.6345012784004211
108,1.4675571806025955,1.172667293053753,1.1793569708770175,0.5065647217462648,1.1641800493009011,0.6409902572631836
109,1.4822243384595186,1.1877354226022396,1.1777660711756293,0.4738334377981582,1.1637049347246453,0.6484232544898987
110,1.471472423031645,1.17615123289936,1.1810732135232889,0.5288669579433944,1.1644958644453354,0.6530879735946655
111,1.4678986544878978,1.1734042572525312,1.1777615254780032,0.5401429742012384,1.1641421915677623,0.6606851816177368
112,1.4745435129921391,1.1784924628599636,1.183980516667636,0.5591160272652248,1.164898296476349,0.6676231026649475
113,1.4485881148644213,1.154083618577921,1.1777876030724004,0.5760004655370172,1.1648704121763782,0.6734592318534851
114,1.463868462814475,1.1703322968393002,1.1739157820647617,0.5720378722784654,1.1646317658575498,0.6804512739181519
115,1.479006902226862,1.1850273159315001,1.175681395350762,0.5924704299782807,1.16422610347598,0.6875625252723694
116,1.4564233995833487,1.1621954384839759,1.1766893638754792,0.5561838470539957,1.1635426938751723,0.6934590339660645
117,1.4472526716736127,1.1531508474979761,1.1761808215447191,0.5661640965713645,1.1652146847792737,0.7018572092056274
118,1.459461585530695,1.1649506924287327,1.1778219960770517,0.5540206123073146,1.1643287775468731,0.7073764801025391
119,1.4824859556162133,1.1894994569274615,1.1717295399251975,0.541113796661485,1.1637490721643227,0.7118864059448242
120,1.4672974932868525,1.1712800185635406,1.1838442267112013,0.5642014483235916,1.1628548655959796,0.7168196439743042
121,1.4719535472258083,1.1796461040118955,1.168999120874225,0.5766034171266375,1.1627109533220568,0.7230435609817505
122,1.4677240511156477,1.1748846814317524,1.1711290107583099,0.5710285744577084,1.162743419224824,0.7306327223777771
123,1.4499456162722606,1.1563242392719917,1.1742614237767346,0.5601280483434785,1.16272448403988,0.738268256187439
124,1.458633913184112,1.1644807896524105,1.1763887607826378,0.559358649658707,1.1619510973733913,0.7480804324150085
125,1.4461186337021161,1.1520683956596087,1.1759798684210148,0.5528719852555473,1.1633840131111786,0.7550327181816101
126,1.476551130132855,1.1842687759759292,1.1688997205698266,0.5742871041567821,1.1622033806028385,0.7617620825767517
127,1.4471232351267114,1.1517517881573371,1.1812426684037693,0.6077089613338686,1.162383214673406,0.7677708864212036
128,1.4670426013334743,1.1722884335607853,1.1787758300889213,0.6021832014029881,1.161861175622817,0.7744675874710083
129,1.4588348145754833,1.166695234910497,1.1683261192069863,0.5805172650319226,1.1631112910338897,0.7799214124679565
130,1.4802742544210181,1.18728007235617,1.1717549719900455,0.5543367626532069,1.1614495552954731,0.7835003137588501
131,1.4538625501236826,1.160083017259274,1.1749004215564367,0.5442397470744151,1.1615204155318457,0.7917630076408386
132,1.4551982609730847,1.1615156137718345,1.1745058500541832,0.5618219847949046,1.1619804100432667,0.7964526414871216
133,1.4566259294186,1.1634221211919245,1.1725812813021101,0.5849515210907414,1.1617421587566892,0.8029875755310059
134,1.4771092702757638,1.1844877746869933,1.1702522331813596,0.5843777262939597,1.159982160839861,0.806921660900116
135,1.4573407667987752,1.1635621336271178,1.174884042649899,0.576199729487581,1.1587219925489127,0.8118889927864075
136,1.4467722672336507,1.154683123219688,1.1681412121035017,0.5383884648107132,1.1589675201681395,0.8175557255744934
137,1.473267136879687,1.1799944571728975,1.1728803639142018,0.5259082019329071,1.1598655121798918,0.8236826062202454
138,1.4455177963904615,1.1530754082607773,1.1695537027323022,0.5396747296711184,1.1596708107963618,0.8316548466682434
139,1.4664022517654132,1.1732153420178395,1.172528919183983,0.5468482195206408,1.1607509075668903,0.836903989315033
140,1.4438829489474028,1.1508297312934443,1.1719842114538517,0.5716735034618737,1.1603110539120771,0.8428512811660767
141,1.4583336992083855,1.1656968053781762,1.1703208819875177,0.5667523066952543,1.1605387409537928,0.847768247127533
142,1.4585935147303455,1.1674409542443618,1.1643901388600189,0.5503071737739275,1.1606333945327214,0.8519832491874695
143,1.4482267240308366,1.1543231505268026,1.1753940087444377,0.5507377914662631,1.1643075932282596,0.8595242500305176
144,1.452658734231625,1.1623818312051162,1.1608883187455952,0.5481355027207788,1.159463749305667,0.8649874329566956
145,1.4530548779469616,1.158814034372006,1.176741435842694,0.5547374768077202,1.159189612858782,0.8705581426620483
146,1.4363273044802107,1.1439312269102853,1.1693455565650508,0.5968110235232227,1.1594740853992471,0.8776915669441223
147,1.450982561651266,1.156893586212734,1.1761219861372463,0.5847980807412345,1.1602328007401372,0.8839318752288818
148,1.4577434850188922,1.1645407328065835,1.1725657638513818,0.613166517806503,1.1594599295870507,0.890173614025116
149,1.4602217044470445,1.1676737070083618,1.1699358022437905,0.6406002775678095,1.1590073663443645,0.894971489906311
150,1.456589458123693,1.1636233442234543,1.1716199888373322,0.611177015979335,1.1611851609937913,0.8974547982215881
151,1.4497692899883918,1.1562487674209307,1.1738394048978698,0.6067568524828497,1.160329886197491,0.9015379548072815
152,1.4350160945136592,1.1419330542942263,1.172075483034242,0.6416288737980824,1.1597103632582937,0.9095130562782288
153,1.4403662029302344,1.1480567252860878,1.168981988475008,0.6398550485664943,1.1582331519970779,0.9156128168106079
154,1.4486887589940485,1.1560569101909421,1.1702785964282054,0.6220156314238062,1.1599179332828686,0.9207856059074402
155,1.4458196253146764,1.152851882970558,1.1716179285409316,0.6326166897449853,1.158164633934108,0.9252463579177856
156,1.4416060942523885,1.1488336999461335,1.170831615070127,0.6448766240533793,1.1604140728376275,0.9304563999176025
157,1.456400432676639,1.1640997405322093,1.1689515563676942,0.628039520866466,1.1601845690561856,0.9335333108901978
158,1.4550107582560126,1.161428323331869,1.174081674161947,0.6201567110025658,1.1584612327359771,0.9378597736358643
159,1.4419797433997101,1.149090124751037,1.1713173187003945,0.6028780138717508,1.1581414007735258,0.9434089064598083
160,1.45324629207827,1.1607613484814483,1.1697014052912873,0.5960830483796462,1.1574977837328182,0.9490757584571838
161,1.446669004998117,1.1544291748190827,1.1687319728563417,0.5684273883981524,1.1582074277049121,0.9566238522529602
162,1.4612992597076129,1.170577682414145,1.162664975760118,0.5532393961582543,1.1596892601467523,0.9627190232276917
163,1.4390752720382978,1.1465186532938256,1.1699963088305492,0.5754453618571443,1.1612411787054893,0.9676757454872131
164,1.4592735115087256,1.1688632290318328,1.1614061549024761,0.5875530748997094,1.1586101161939835,0.9694023728370667
165,1.4448778944195442,1.1521663013494239,1.1706258980733044,0.5510772106782446,1.1595029209632972,0.9755086302757263
166,1.4542956779587943,1.1619153922458865,1.1692969506641604,0.5605291757943496,1.159129639269765,0.9805413484573364
167,1.457678237051334,1.1656861170282904,1.1677329720191236,0.5888000400561206,1.1588272984079835,0.9843438267707825
168,1.4382843184021283,1.1467042126745548,1.1660835810427397,0.5921452742702557,1.1598467135578052,0.9879341125488281
169,1.4482361550601024,1.1572020661156133,1.1639054811225746,0.5772216466237914,1.159521557552707,0.9926355481147766
170,1.4527542861002796,1.162128912952711,1.1622705617040958,0.5773206724310821,1.1591037100817834,0.9956889748573303
171,1.4456333596751374,1.1554719592040439,1.1604110474856395,0.5864425492736528,1.157584434215564,0.9970172643661499
172,1.446266475713478,1.154957505891908,1.1650039564888433,0.5797584270531276,1.1597211439560342,1.0037139654159546
173,1.431883229399627,1.1390506670160114,1.1710962686898574,0.58505583709141,1.1575862493617597,1.0083988904953003
174,1.4329530697948527,1.1432338536910291,1.1586383221284398,0.5962711055323763,1.1595576818212836,1.0144885778427124
175,1.442772755083048,1.1503218637322479,1.1695623892658162,0.6029984624880664,1.157514545520557,1.0184351205825806
176,1.4400470211820782,1.1502384847065188,1.1589985186198972,0.5891880033151159,1.1571717322265613,1.0246021747589111
177,1.4306581425216962,1.1391416383239459,1.1658338780673045,0.580431341000323,1.159249560028999,1.031256079673767
178,1.4513959929628193,1.1610065676131338,1.161311609565087,0.6152120333797527,1.1591434361431256,1.035888671875
179,1.4581423705478884,1.167708620710193,1.161491650455403,0.6083385612604753,1.161539903327616,1.0401220321655273
180,1.450667455511273,1.1601278332044493,1.1619125492167923,0.6148108817496389,1.159817837541544,1.0454574823379517
181,1.4513866856413067,1.1599037197400939,1.165680302763885,0.6288402519136105,1.159623372643361,1.05043625831604
182,1.4396866852382444,1.1487311675863445,1.163576067618604,0.6150245317872965,1.1596888107025471,1.0550310611724854
183,1.449054387380492,1.1594344523717772,1.1582333771687634,0.6159241042047177,1.159331263918108,1.064826488494873
184,1.447357620833055,1.1560767754068915,1.1648791218703647,0.6106719442133633,1.1597136505563335,1.0696672201156616
185,1.4555835543938402,1.1660548538531896,1.1578634887371424,0.6282289500506419,1.1601259974525389,1.0749797821044922
186,1.4430062186043218,1.152593657655536,1.1613967418670654,0.6336611104461382,1.1582741698046488,1.080466866493225
187,1.4369101186968245,1.1472252742299494,1.1584912628497717,0.6202126505239954,1.160292244353915,1.0862616300582886
188,1.4222086915430032,1.131578412820708,1.1622786252003796,0.6063639487860337,1.156960238751345,1.0920405387878418
189,1.4157555035825045,1.1243295647063345,1.165438397875372,0.6633518608111255,1.1565198666711083,1.0953819751739502
190,1.435608168817916,1.1459773407792144,1.158244933722154,0.6960865742755387,1.1567155559752762,1.1009892225265503
191,1.450179376692142,1.1618290374863822,1.1531395102446933,0.6545718897063777,1.1566025191035976,1.1048526763916016
192,1.4296459926749177,1.139713444799747,1.1594758393629543,0.6358853837229171,1.1559770122699873,1.1109933853149414
193,1.440126047944123,1.1499311204226512,1.1605244627538718,0.6381286832521547,1.155188582963212,1.1141737699508667
194,1.4195693258969289,1.1288875228953812,1.1624816813558903,0.6138658501067251,1.156160465826816,1.120236873626709
195,1.4400373494850014,1.1494507845842614,1.1621004905340806,0.6143972648764556,1.1581310906640305,1.1274915933609009
196,1.451445237645563,1.1606502757882171,1.162934591185372,0.6130992387825588,1.1572568959033669,1.1317214965820312
197,1.4433000672538325,1.1537924060281717,1.1577749162350062,0.6393513814458307,1.1603818884154726,1.1385053396224976
198,1.4473726614466254,1.1577690457398038,1.1581548969700652,0.6488394669766696,1.1557625399510754,1.1456854343414307
199,1.4303248648373585,1.140311042092881,1.1598003607875895,0.637285202179315,1.1565677811545794,1.1504300832748413
200,1.4567485080575042,1.167792353989943,1.1555696141045049,0.6374940332376732,1.1591023548090469,1.1561566591262817
201,1.43611955417777,1.146086870499377,1.1598649654748305,0.6645024868677247,1.156419182472847,1.1612101793289185
202,1.4391699039711143,1.14919569132463,1.1596201230894845,0.6919588367894011,1.1553775377440292,1.1673007011413574
203,1.4322506481746458,1.14161645916273,1.1622736521486967,0.6577787151876485,1.154449879757365,1.17267906665802
204,1.4381318024869234,1.1491336665063534,1.1557397100160707,0.632071556910029,1.155252612447455,1.1782608032226562
205,1.433434009552002,1.143603138203891,1.1590708606647995,0.6315417649610987,1.1558707815706541,1.1837899684906006
206,1.4228919564553026,1.1329785326741777,1.159412440264,0.6030978886586316,1.1543470301763739,1.1929439306259155
207,1.43334325079648,1.1434653210190107,1.1592660332625766,0.6142432903343776,1.1526588300672629,1.1977589130401611
208,1.433414949561065,1.1431095802559044,1.1609791922119428,0.6058797690103639,1.1540658295072657,1.2023792266845703
209,1.431264411728337,1.1413861569368615,1.1592686806084975,0.610957643895779,1.15685093275148,1.2073744535446167
210,1.427998882419658,1.137027364856792,1.1636272916254007,0.6468732188332755,1.1538351681255805,1.2154290676116943
211,1.432441236837855,1.1420101770814859,1.1614697654292268,0.6362677317745281,1.1564332313336865,1.2203370332717896
212,1.4322180140693233,1.1434249214406282,1.1549239675953704,0.6209940111862039,1.1552236707499317,1.2313542366027832
213,1.4312948415864188,1.1418188506702207,1.157660223403067,0.6093418710636642,1.1548652932402235,1.2374095916748047
214,1.424928791118118,1.136132854335713,1.1549430545770898,0.6017524093951819,1.153445487566045,1.2446818351745605
215,1.4432710814026166,1.1537041169292521,1.1580176510900821,0.6254267287704179,1.1567391335824617,1.2506526708602905
216,1.4237639386698884,1.1338145856587392,1.1595344318533845,0.6575251345364552,1.1528290657098423,1.256441354751587
217,1.4175541940725074,1.1280371276837475,1.157804104517091,0.6604112015580231,1.1533868555634201,1.262990117073059
218,1.4285380210516587,1.1395049679954097,1.1558789509647298,0.6331786468343915,1.154865689337781,1.2655503749847412
219,1.4446875374272186,1.1561324371481843,1.1539619351333041,0.6461629541415088,1.1536098654844538,1.2717576026916504
220,1.4364762801044393,1.1460796695835185,1.1613283404764139,0.6452291574118272,1.1528869453105954,1.2726283073425293
221,1.4069820597486675,1.1175424265411664,1.15750035249962,0.645496242451218,1.152189770758577,1.2816556692123413
222,1.4197185062012583,1.1307653233690083,1.1555549648572814,0.6443383727433547,1.1532495672741625,1.2868139743804932
223,1.4261667750916391,1.1383200164111156,1.1511273654002063,0.649213544602664,1.153996500030251,1.2959591150283813
224,1.4230717600516554,1.1340329006033123,1.1558878781660549,0.6689281508607684,1.1528110800979556,1.2990022897720337
225,1.4309087811775927,1.1429147900275465,1.151704950152703,0.6774208680638727,1.1547027884789107,1.3068459033966064
226,1.4270787486490213,1.1379729880476899,1.1561638746621474,0.647936502717576,1.1558809112024233,1.3107104301452637
227,1.432108332526009,1.1431440789744538,1.1555990183128502,0.6450339836894341,1.1559983806970873,1.3169569969177246
228,1.4177263187912275,1.1285542215941087,1.1564264657362453,0.654815636715799,1.1540156056252986,1.3228169679641724
229,1.4156949992449779,1.1269849999895636,1.1545823182699815,0.6443099570724199,1.1540425882669794,1.3325934410095215
230,1.431640548526116,1.1439847496320616,1.1503596598247312,0.6587380508206925,1.1528130641619834,1.342146396636963
231,1.4314559225766164,1.1445736806347686,1.1472635921442285,0.6632760234598843,1.1541421036423913,1.348432183265686
232,1.412707506485705,1.1220485916677512,1.1623694784236405,0.6654254321782094,1.15343149930475,1.3514381647109985
233,1.4246194812486757,1.13463601076378,1.1596597478074848,0.6853110272929354,1.1525842428984365,1.3591279983520508
234,1.4262898508107886,1.1378309704222769,1.1535637558631178,0.6794664297463759,1.1531697712250244,1.368120551109314
235,1.4297195583019617,1.1413164251255539,1.1533430432373624,0.6737023805672268,1.1531387117358904,1.3778443336486816
236,1.4402682803711802,1.151208461455579,1.1559646961823948,0.6865224894487633,1.152984032097641,1.3854142427444458
237,1.4280200409439374,1.1392909468344923,1.1546611898350265,0.6379448220414935,1.1530605852087297,1.3916741609573364
238,1.4400759755440478,1.150840959458981,1.1566793581224837,0.6518727844616152,1.1530466378358255,1.401395320892334
239,1.4205289944162909,1.130615620118267,1.1593879731196277,0.6637651178072084,1.1539480062436112,1.4064286947250366
240,1.421172780810662,1.132936956747523,1.1526865486828786,0.6419575383078377,1.1531746515806414,1.4143462181091309
241,1.4279109779393897,1.139172816051627,1.1546898023137506,0.6571524986680949,1.1534670833929814,1.420965313911438
242,1.436114176264349,1.1477555497637335,1.1531537838701933,0.7016596220574289,1.1549592729804716,1.4282037019729614
243,1.4201592566832058,1.1325834899578455,1.1500290789694156,0.6849883041291867,1.1532439615023347,1.4339206218719482
244,1.4417392510288167,1.1545179340074647,1.148606909895843,0.6959445082916403,1.151632695150413,1.4388399124145508
245,1.434656705496446,1.146212972560019,1.1535035956580684,0.6783431037416998,1.1509965274766312,1.4456861019134521
246,1.429283378259191,1.1424146755686346,1.1472124221189968,0.6559136667341556,1.1534779656398602,1.4522572755813599
247,1.4258006856126606,1.1395828442753486,1.144599919049245,0.678653636068668,1.1537684946794233,1.4571821689605713
248,1.4173763990402222,1.1299040441243153,1.1496158590856589,0.6838742269659942,1.1524655423451469,1.4682759046554565
249,1.409924234984056,1.1212152332629797,1.1545482469054889,0.7194602444486798,1.1518188934838982,1.4740911722183228
250,1.4079745917950037,1.1197317220130056,1.1526876800465133,0.709443451098676,1.1523018351991754,1.4779667854309082
251,1.4330169412325013,1.1469642126335289,1.1439374640302837,0.6836242945689075,1.1534747036867932,1.4868063926696777
252,1.4113767461956672,1.1239948767536092,1.1492493017664496,0.6954409063987013,1.153494583920504,1.4949811697006226
253,1.4096574715848238,1.120776669034418,1.1552651828190066,0.6450538635253906,1.152137479981676,1.499314308166504
