persona_id,condition,step,elapsed_updates,g_disp_pre,g_cos_pre,p_new,p_old,alpha,g_gap_matched_stable,contrast_projection,g_00,g_01,g_02,g_03,g_04,g_05,g_06,g_07,g_08,g_09,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31
644,stable_old,1,1,0.31958308815956116,0.9994100608670353,0.2704693675041199,0.7137697339057922,0.2927885055541992,0.0,0.0,-0.997181236743927,-1.460031509399414,-1.2237803936004639,1.4791814088821411,0.5274652242660522,1.0956313610076904,-1.6595056056976318,-1.5740180015563965,1.3433300256729126,-1.2856827974319458,-1.1261186599731445,0.987157940864563,1.0878517627716064,-0.9105069637298584,1.063096523284912,0.41011086106300354,-0.7283830642700195,-1.3368500471115112,1.2047295570373535,0.3626289665699005,0.6356045603752136,0.30700138211250305,-1.4733843803405762,0.4383191466331482,1.7080302238464355,1.0971102714538574,1.0825762748718262,-0.47123003005981445,-1.503387451171875,-0.21095767617225647,0.8839353322982788,0.3548178970813751
644,sustained_new,1,1,0.6588003635406494,0.9945025873263987,0.2713184058666229,0.7069069147109985,0.2927033305168152,0.5536292791366577,0.5196600556373596,-0.8591623306274414,-1.525161862373352,-1.2076430320739746,1.504241943359375,0.2947424352169037,1.0793604850769043,-1.7059040069580078,-1.6205717325210571,1.3731305599212646,-1.3764286041259766,-1.2255254983901978,1.0192677974700928,1.1376060247421265,-0.734808623790741,0.8720385432243347,0.5067203044891357,-0.8265159726142883,-1.1513153314590454,1.0628091096878052,0.39880672097206116,0.6062500476837158,0.3022914528846741,-1.3215866088867188,0.4204089641571045,1.781916618347168,1.1354396343231201,1.141664743423462,-0.36117497086524963,-1.5136526823043823,-0.18699941039085388,0.7874329090118408,0.30911409854888916
644,stable_old,2,2,0.5790106654167175,0.9978305370961162,0.2698723375797272,0.7132932543754578,0.29278624057769775,0.0,0.0,-1.0520365238189697,-1.4934377670288086,-1.282954216003418,1.4777275323867798,0.5913217067718506,1.089428186416626,-1.7325809001922607,-1.6926504373550415,1.3448097705841064,-1.3446745872497559,-1.1308954954147339,0.9847151041030884,1.156761884689331,-0.8780510425567627,1.0434954166412354,0.4436880648136139,-0.7921494245529175,-1.351636528968811,1.180730938911438,0.4096015691757202,0.6539217829704285,0.34480181336402893,-1.4880555868148804,0.46908536553382874,1.7971148490905762,1.151574730873108,1.13706636428833,-0.4924096465110779,-1.489335298538208,-0.22923143208026886,0.9153687953948975,0.38418102264404297
644,sustained_new,2,2,1.2036056518554688,0.9820863819285063,0.2717421352863312,0.7006915211677551,0.29273664951324463,1.013257622718811,0.972866952419281,-0.7643375992774963,-1.6052892208099365,-1.2363569736480713,1.517088532447815,0.14976713061332703,1.0504995584487915,-1.8204491138458252,-1.7623649835586548,1.38905668258667,-1.5238478183746338,-1.305862545967102,1.029465913772583,1.2253450155258179,-0.5537496209144592,0.72510826587677,0.6149853467941284,-0.9749637842178345,-1.0082063674926758,0.9333829283714294,0.47986066341400146,0.5863448977470398,0.3329511880874634,-1.23517906665802,0.4325173497200012,1.9431850910186768,1.2115169763565063,1.2472891807556152,-0.2773343622684479,-1.495160460472107,-0.19044601917266846,0.7356662750244141,0.3022293448448181
644,stable_old,3,3,0.7953589558601379,0.9955111055524837,0.2694188952445984,0.7127987146377563,0.2927653193473816,0.0,0.0,-1.0945234298706055,-1.513640284538269,-1.3229109048843384,1.465446949005127,0.6487607359886169,1.0753576755523682,-1.7934775352478027,-1.8006343841552734,1.3340262174606323,-1.3893392086029053,-1.1247726678848267,0.9767894744873047,1.2106643915176392,-0.836163341999054,1.0181636810302734,0.47307294607162476,-0.8479759693145752,-1.3543100357055664,1.1541093587875366,0.4509523808956146,0.6657906770706177,0.3800491392612457,-1.48891282081604,0.49493926763534546,1.8695695400238037,1.191109538078308,1.181475281715393,-0.5099161863327026,-1.4678466320037842,-0.24730370938777924,0.9352260231971741,0.4078429043292999
644,sustained_new,3,3,1.6562150716781616,0.9666450631644272,0.2722618579864502,0.6953762173652649,0.2927665412425995,1.3956489562988281,1.3608176708221436,-0.6620203256607056,-1.6592544317245483,-1.244158148765564,1.512250304222107,0.022129662334918976,1.007800817489624,-1.9153368473052979,-1.8716764450073242,1.384486436843872,-1.648160457611084,-1.3515106439590454,1.0214989185333252,1.2787256240844727,-0.3939855396747589,0.6177884936332703,0.7021160125732422,-1.1042741537094116,-0.8752458095550537,0.8310709595680237,0.5511071681976318,0.5579324960708618,0.3592427372932434,-1.1646496057510376,0.43931859731674194,2.083904981613159,1.260508418083191,1.332606315612793,-0.19822299480438232,-1.4625544548034668,-0.20056378841400146,0.6851092576980591,0.29473721981048584
644,stable_old,4,4,0.9799067974090576,0.9926577802010044,0.26906251907348633,0.7123129963874817,0.2927318811416626,0.0,0.0,-1.1269092559814453,-1.5243891477584839,-1.3476791381835938,1.4474782943725586,0.7002623081207275,1.0567563772201538,-1.8447144031524658,-1.8996732234954834,1.3153963088989258,-1.422814130783081,-1.1118271350860596,0.9660732746124268,1.2521463632583618,-0.7894333600997925,0.9905838966369629,0.49913838505744934,-0.8972556591033936,-1.3485544919967651,1.1278544664382935,0.4874526858329773,0.6728559732437134,0.41307276487350464,-1.4812229871749878,0.5167654156684875,1.9281294345855713,1.219547986984253,1.2171059846878052,-0.5248878002166748,-1.4428950548171997,-0.2653469443321228,0.9462836980819702,0.42688658833503723
644,sustained_new,4,4,2.0342838764190674,0.9502467948312173,0.2727135121822357,0.6907690167427063,0.29279202222824097,1.7150486707687378,1.6900179386138916,-0.5621572136878967,-1.6951713562011719,-1.2414419651031494,1.4976143836975098,-0.09079128503799438,0.9562749862670898,-1.9929877519607544,-1.953938603401184,1.367763876914978,-1.749239206314087,-1.3705089092254639,1.003048300743103,1.3089332580566406,-0.25699958205223083,0.5402258634567261,0.7726056575775146,-1.2174957990646362,-0.7527943253517151,0.7523074746131897,0.6132462024688721,0.5264822244644165,0.38191068172454834,-1.1036046743392944,0.4419206380844116,2.2061405181884766,1.290246844291687,1.3976216316223145,-0.12618844211101532,-1.4233932495117188,-0.21603748202323914,0.6373439431190491,0.28630197048187256
644,stable_old,5,5,1.140170931816101,0.9894391869734075,0.26877138018608093,0.7118509411811829,0.29269009828567505,0.0,0.0,-1.1510509252548218,-1.5283706188201904,-1.3606383800506592,1.4271024465560913,0.7463781237602234,1.0359641313552856,-1.8881258964538574,-1.9910298585891724,1.2921271324157715,-1.4475570917129517,-1.0949442386627197,0.9542706608772278,1.283480167388916,-0.7409496307373047,0.9629053473472595,0.5225609540939331,-0.9411411881446838,-1.3370200395584106,1.1035068035125732,0.5197817087173462,0.6763967871665955,0.4441796839237213,-1.4685940742492676,0.5353045463562012,1.9750233888626099,1.239821195602417,1.245009422302246,-0.5380908846855164,-1.4169158935546875,-0.28344711661338806,0.9507051706314087,0.44225013256073
644,sustained_new,5,5,2.3519043922424316,0.9339872980312431,0.2729852795600891,0.6867740750312805,0.292813241481781,1.983363389968872,1.9683458805084229,-0.4692120850086212,-1.7187200784683228,-1.2339880466461182,1.4782705307006836,-0.19153648614883423,0.9001615047454834,-2.0558249950408936,-2.0143322944641113,1.3442342281341553,-1.828595757484436,-1.3705545663833618,0.9793592691421509,1.3239915370941162,-0.14103326201438904,0.48471522331237793,0.8299329876899719,-1.317227840423584,-0.6412265300750732,0.6928992867469788,0.6676284074783325,0.49530279636383057,0.4015503227710724,-1.0494844913482666,0.4411909580230713,2.3122620582580566,1.3067585229873657,1.4432501792907715,-0.06192335486412048,-1.3818758726119995,-0.23588499426841736,0.5931373834609985,0.2772568166255951
