user_id,n_permutations,mean_cosine_to_perm_mean,min_cosine_to_perm_mean,g_norm_perm_mean,g_norm_across_perm_sd
61574934126943,12,0.9988581763468632,0.9953933756333335,4.7205705794707065,0.046395093759077244
61575131153481,12,0.9320679406654363,0.8260935358933934,4.676126084584476,0.29406405264159713
61574801413926,12,0.8596883032684463,0.47297587826349535,2.688167700483428,0.15831698228174904
61575315757634,12,0.9698230987859433,0.9084168855396765,4.679643726611496,0.3703326772617415
61574863962100,12,0.9830036981954233,0.9337461425785311,4.788936264616423,0.1786564351681087
61575201373332,12,0.9644286725695226,0.835244454833353,4.368166459456968,0.4650364326732546
61575691416622,12,0.9302842420341723,0.5099977503018136,4.281847958795704,0.6984015560099633
61574905567721,12,0.994754229448566,0.9892335873004122,5.0915150967149225,0.07184702020508384
61575169251717,12,0.9861809048724526,0.9807309286681992,4.922951062874716,0.1792892039807722
61575111478220,12,0.9912312045518222,0.9794397013289843,5.355635350920701,0.12021200632932078
61575569215048,12,0.9994798369839549,0.9990046060024143,5.566072577477968,0.01284750342464268
61575003004721,12,0.9669704656739287,0.865092329692657,4.002529353380499,0.275343369644215
61575027123549,12,0.996763594683935,0.9895433235790693,4.874969590197361,0.06703617601210729
61574951645380,12,0.9682627566316412,0.8450147603467177,4.994096246343273,0.3715969488550599
61574727556591,12,0.8826766175521256,0.6747613487206533,2.788503408087967,0.43483962593311554
61575239345239,12,0.9802055165525881,0.9485438782497402,5.453656164083809,0.17817591416750667
61575622629793,12,0.7502833796314192,0.3438619315448244,3.2971864214467126,0.4820584938820207
61575174584515,12,0.8080067106105543,0.44657195445494324,2.7449995921333548,0.4380489369381091
61575689432183,12,0.8538393220284056,0.5585537016130423,2.759492648822429,0.31796029068110576
61575053907477,12,0.9989800716281413,0.9972967994872904,5.40205184770531,0.02928933998477033
61575568405010,12,0.9963310081793649,0.9883248118859107,4.807639043312613,0.0766583290024965
61575007354364,12,0.9928101771919695,0.9843173126197888,5.049402783471688,0.07900971725224054
61575205783063,12,0.9544786702796592,0.8155092847128467,3.8423627698853524,0.3423873920237579
61574652767188,12,0.8266586242523419,0.5388057889644872,3.314989746091015,0.5084994078348086
61574821569203,12,0.6598178503785203,0.3593995683415227,2.4987693583082278,0.5149986055016744
61575347826373,12,0.9429812780918084,0.8485330918215671,3.8689677471890063,0.38826831659604827
61575116351597,12,0.9194672329407535,0.7107562759538923,3.7026962553976186,0.7593774060045345
61574764605724,12,0.9927750512804087,0.9695016098641858,4.979358916660119,0.24357005388468134
61575210563029,12,0.9963005692524617,0.9869818871223547,5.596229855178499,0.070955008897388
61574937547028,12,0.9965390140094761,0.991585077314144,5.578219804426075,0.07556047049842067
61575062566013,12,0.9962089749424572,0.9937131543250131,5.422765741579554,0.09705239031064536
61575004409946,12,0.9272533896061567,0.7468371521870276,4.178404108851475,0.7203499846437207
61575167439026,12,0.965389078758207,0.8431407903632627,3.93797162261288,0.4125285815649864
61575303902251,12,0.9367509802627124,0.8782903655579647,3.722996782243698,0.36291502880891596
61574987700816,12,0.9862698699004403,0.9707033760172503,5.497298882610415,0.1459472471643336
61575062519607,12,0.966611156876256,0.8168621786787802,4.428729254341441,0.297028866330764
61575236351657,12,0.8951805921993761,0.7977604654867992,3.0200463156303754,0.3244952691401885
61575255040324,12,0.8947197636056273,0.717274700793351,2.7526454283508794,0.31759105376873076
61575799107152,12,0.9049476862554474,0.6567916124727047,3.9680250720260806,0.4401933229360001
61575637913685,12,0.8144050415057759,0.6626713024002636,3.556793224696282,0.5115661524657844
61575138556380,12,0.9135324963187609,0.727201495219483,2.897587559094572,0.08537640929247813
61575527222862,12,0.942205828157507,0.8608500590849335,4.0527451653563125,0.4378614742487069
61573054454503,12,0.9831706263736613,0.9202448335109313,5.406476596542198,0.14773893930366105
61574839903015,12,0.9823828566740519,0.9627293164402769,4.422057848936018,0.22530972740800861
61574788001360,12,0.9870401746839702,0.9522540618957038,4.357043841683958,0.23400130584053072
61575207112351,12,0.960379260406342,0.8671917936326682,4.706357838233632,0.43144486498928214
61575152050067,12,0.9103197299412705,0.7976121036482255,3.264613835513924,0.25570582177990014
61573397313375,12,0.8530053016487131,0.4934754361601638,3.1353719234009816,0.6227045158864204
61575817620916,12,0.8492365242368374,0.45983478159843943,3.8169133790641445,0.6395936965006108
61575313410082,12,0.9297031171910236,0.787926876618397,3.9031710475279304,0.32715006015222464
61575266811505,12,0.9917599180469074,0.9793198038661226,4.8578175197246285,0.11461116156810444
61574726476500,12,0.7769098052770936,0.4771357092637105,2.6186758017194136,0.36414587543689175
61575178964523,12,0.9737105631658977,0.85031317525807,3.2910918732499566,0.3206520932293661
61575940674829,12,0.9911537144410749,0.9773196573853952,5.129840592992211,0.18922900504352086
61574855621301,12,0.9963650956728518,0.9910411132908092,5.727489253613537,0.021672778714371458
61575872908128,12,0.9897567483718751,0.9823886206099068,5.175631339380841,0.2846549846221319
61575227003442,12,0.9740995344501475,0.9293662909300239,4.998756685089686,0.14618756672689426
61575614841893,12,0.9268746637629405,0.5376124878842863,4.086200689335845,0.22522195824739072
61575828570433,12,0.9255805376989804,0.6491234616781633,3.06049588266788,0.3027174896161671
61574831382328,12,0.9648896449060173,0.8646396296947491,4.421990205395495,0.2706842860828098
61575496125684,12,0.9822894389538499,0.9333425388118425,5.641381900284945,0.04605182446173418
61575356045890,12,0.9778850666235436,0.8876461317455834,4.104063153277896,0.21903074019335722
61575172646079,12,0.9977539184297308,0.9963866333848865,5.395932435236745,0.04737893246157521
61575027298560,12,0.9937383167494808,0.9851703655489978,5.301276511154274,0.23016858212515154
61574817464063,12,0.9899995703624498,0.9697515403660162,5.50128812493351,0.05968218582182985
61574781734933,12,0.8487459848672173,0.7408512902415124,2.4196159558896673,0.44486522739669265
61572766786766,12,0.8608335208625354,0.641534031489489,3.2988411956510895,0.5774459763519876
61575574524688,12,0.9847002984509613,0.9472666422240702,5.183909751188231,0.16575144157323965
61575226491299,12,0.9397054931775943,0.7414522407118197,4.347627089179793,0.4941220509268565
