persona_id,condition,step,elapsed_updates,g_disp_pre,g_cos_pre,p_new,p_old,alpha,g_gap_matched_stable,contrast_projection,g_00,g_01,g_02,g_03,g_04,g_05,g_06,g_07,g_08,g_09,g_10,g_11,g_12,g_13,g_14,g_15,g_16,g_17,g_18,g_19,g_20,g_21,g_22,g_23,g_24,g_25,g_26,g_27,g_28,g_29,g_30,g_31
635,sustained_new,5,5,1.778609037399292,0.9579366511243469,0.305065393447876,0.1747858226299286,0.15912148356437683,1.5460041761398315,1.5359035730361938,0.814986526966095,-0.4565123915672302,-2.0518507957458496,0.49211227893829346,-0.15495730936527252,1.0226601362228394,1.2385262250900269,-0.5255340933799744,0.5750390291213989,-0.5127885341644287,-1.4803061485290527,0.8237066864967346,-0.8731088042259216,0.9376316070556641,0.49212631583213806,1.3063174486160278,0.3943376839160919,0.2472190260887146,0.2718595266342163,1.5140008926391602,-1.0308165550231934,-0.1807827353477478,-1.6824275255203247,1.1938660144805908,-0.010185029357671738,-0.01028512418270111,-0.5551309585571289,-2.3715975284576416,0.02722008526325226,-0.9175963401794434,1.437739372253418,-0.11997298896312714
635,stable_old,6,6,1.523253321647644,0.9836927506601617,0.3111114203929901,0.1795983761548996,0.19564411044120789,0.0,0.0,0.9643881916999817,0.10329408943653107,-2.0379369258880615,0.6231180429458618,-0.19003480672836304,1.0207254886627197,0.6533253192901611,-0.7149545550346375,0.6563162803649902,0.06338374316692352,-1.4889628887176514,0.8540502786636353,-1.0116257667541504,0.7466488480567932,0.5807319283485413,1.25864839553833,0.5247622132301331,0.5628146529197693,-0.15020084381103516,1.4249508380889893,-1.0872883796691895,-0.4449441730976105,-1.9409055709838867,1.210443377494812,0.06528422236442566,-0.20665286481380463,-0.2100444734096527,-2.4368743896484375,0.6858168840408325,-1.5026419162750244,1.5041085481643677,-0.176594540476799
635,sustained_new,6,6,2.021836996078491,0.9465522375148079,0.3037640452384949,0.1741345375776291,0.1628119796514511,1.7478601932525635,1.7427507638931274,0.7741402387619019,-0.5266889333724976,-2.131657600402832,0.5292736887931824,-0.15872584283351898,1.0460666418075562,1.2885180711746216,-0.5191774368286133,0.5845399498939514,-0.559302806854248,-1.470772385597229,0.8048769235610962,-0.8212940096855164,0.9629048109054565,0.5048370957374573,1.3435053825378418,0.4099448025226593,0.2337031364440918,0.3358176350593567,1.487892508506775,-1.0542595386505127,-0.1513788253068924,-1.7301194667816162,1.2130213975906372,-0.04806845635175705,0.014969944953918457,-0.5875102281570435,-2.508859872817993,-0.033144623041152954,-0.8372432589530945,1.4476213455200195,-0.11763368546962738
635,stable_old,7,7,1.6674530506134033,0.9794189369916723,0.31085655093193054,0.1793644279241562,0.19783121347427368,0.0,0.0,0.9495589733123779,0.11729572713375092,-2.0729756355285645,0.6700372099876404,-0.1977703869342804,1.0386420488357544,0.6518936157226562,-0.7357552647590637,0.6776257753372192,0.08367606997489929,-1.4708225727081299,0.8436330556869507,-0.9940730333328247,0.7330273389816284,0.6059725284576416,1.276996374130249,0.5608081221580505,0.5898797512054443,-0.15327678620815277,1.3937093019485474,-1.1125526428222656,-0.4645022451877594,-2.0103185176849365,1.2261689901351929,0.036163799464702606,-0.21121615171432495,-0.19044464826583862,-2.5294888019561768,0.684720516204834,-1.480595588684082,1.5084511041641235,-0.18377454578876495
635,sustained_new,7,7,2.240237236022949,0.9351295483141654,0.3024176061153412,0.17374038696289062,0.16664338111877441,1.924669861793518,1.9232641458511353,0.7292171120643616,-0.5919381976127625,-2.204270124435425,0.5668832659721375,-0.16229772567749023,1.0658453702926636,1.3215718269348145,-0.5118330121040344,0.5917955636978149,-0.5937941670417786,-1.4547414779663086,0.7874939441680908,-0.7672519683837891,0.9828095436096191,0.5164114832878113,1.3701653480529785,0.42469125986099243,0.22399891912937164,0.3963685631752014,1.4589844942092896,-1.0744402408599854,-0.12068268656730652,-1.7675964832305908,1.225019931793213,-0.08497709780931473,0.0385378934442997,-0.6143139600753784,-2.639437675476074,-0.0808263048529625,-0.7569316029548645,1.4503517150878906,-0.11492913216352463
635,stable_old,8,8,1.7954665422439575,0.9749716813813117,0.3105856478214264,0.17920440435409546,0.19998343288898468,0.0,0.0,0.9328881502151489,0.12966415286064148,-2.099745512008667,0.7153705954551697,-0.20524197816848755,1.0538997650146484,0.649779736995697,-0.7550800442695618,0.6975632905960083,0.1026131734251976,-1.4498227834701538,0.8341482877731323,-0.9777823090553284,0.7173618078231812,0.6306188106536865,1.2882590293884277,0.5965848565101624,0.6155015230178833,-0.15474942326545715,1.3640480041503906,-1.1349116563796997,-0.48310962319374084,-2.070830821990967,1.236148476600647,0.008222406730055809,-0.21527667343616486,-0.16990569233894348,-2.612476348876953,0.6807178258895874,-1.4491370916366577,1.506790041923523,-0.19074243307113647
635,sustained_new,8,8,2.437206268310547,0.9237707151374384,0.3010559380054474,0.1735466569662094,0.17047883570194244,2.0801684856414795,2.0801687240600586,0.6818962693214417,-0.6524150371551514,-2.2696421146392822,0.6048262715339661,-0.1656997948884964,1.0824179649353027,1.3409793376922607,-0.5036574602127075,0.59697026014328,-0.6179153919219971,-1.433626413345337,0.7721184492111206,-0.7116231918334961,0.9979123473167419,0.5269380211830139,1.3877100944519043,0.43864554166793823,0.21802332997322083,0.45333239436149597,1.4285173416137695,-1.0917426347732544,-0.08896242082118988,-1.7953590154647827,1.231088638305664,-0.12112252414226532,0.06047680974006653,-0.6361470222473145,-2.7631094455718994,-0.11737209558486938,-0.6778440475463867,1.4470160007476807,-0.1119375228881836
635,shock_recovery,0,1,0.45721256732940674,0.996784412407225,0.30952247977256775,0.1814156174659729,0.15128517150878906,0.3978167772293091,0.3850376307964325,0.8946269750595093,-0.11932365596294403,-1.6548799276351929,0.3471498489379883,-0.1372457891702652,0.8779147267341614,0.7945457696914673,-0.5391604900360107,0.5098180770874023,-0.18241830170154572,-1.4202250242233276,0.8887584805488586,-1.047290325164795,0.7690359950065613,0.42648741602897644,1.0243185758590698,0.32078391313552856,0.33387812972068787,-0.015431523323059082,1.5588653087615967,-0.8923867344856262,-0.27829670906066895,-1.3787648677825928,1.0082520246505737,0.16213418543338776,-0.12749449908733368,-0.3458191752433777,-1.753242015838623,0.42494434118270874,-1.2182992696762085,1.29645836353302,-0.12403472512960434
635,shock_recovery,1,2,0.6818046569824219,0.9960150135697208,0.3101499080657959,0.1802346408367157,0.18591082096099854,0.3642899990081787,0.35657697916030884,0.928252100944519,-0.09291526675224304,-1.7709894180297852,0.40255510807037354,-0.14863957464694977,0.9173238277435303,0.7820878028869629,-0.5746758580207825,0.5422934293746948,-0.1593269407749176,-1.474924087524414,0.8925455808639526,-1.0462430715560913,0.7906761169433594,0.4582141637802124,1.111497163772583,0.3595980107784271,0.3745426535606384,-0.029585406184196472,1.5548073053359985,-0.943109393119812,-0.3042033314704895,-1.5137587785720825,1.0717222690582275,0.14376258850097656,-0.13756148517131805,-0.3345542848110199,-1.9297707080841064,0.4777224659919739,-1.2984232902526855,1.3718879222869873,-0.13424983620643616
635,shock_recovery,2,3,0.9210292100906372,0.9940586938043142,0.31041309237480164,0.17944270372390747,0.18843650817871094,0.3314635157585144,0.3261634111404419,0.9461665153503418,-0.06325584650039673,-1.864338755607605,0.4571574628353119,-0.15902604162693024,0.9509646892547607,0.7657575607299805,-0.606292724609375,0.5713018178939819,-0.13221222162246704,-1.5035486221313477,0.886732816696167,-1.03653085231781,0.801424503326416,0.4879319965839386,1.1817643642425537,0.3972766697406769,0.41273272037506104,-0.043135933578014374,1.5350289344787598,-0.9875695705413818,-0.32848846912384033,-1.6336939334869385,1.1240878105163574,0.12008749693632126,-0.1471785306930542,-0.32318729162216187,-2.0849568843841553,0.522067666053772,-1.3552780151367188,1.4263794422149658,-0.14347723126411438
635,shock_recovery,3,4,1.1375916004180908,0.9912474832262979,0.3104628026485443,0.17891009151935577,0.1907864212989807,0.3009900748729706,0.2961127758026123,0.9519532918930054,-0.03349468111991882,-1.9385442733764648,0.510493814945221,-0.16861094534397125,0.9795291423797607,0.7483656406402588,-0.6348198652267456,0.5977238416671753,-0.10320975631475449,-1.5135390758514404,0.8764921426773071,-1.0223298072814941,0.8030045032501221,0.5160502195358276,1.2368285655975342,0.43420305848121643,0.44856762886047363,-0.05560627952218056,1.5067722797393799,-1.0266073942184448,-0.35133469104766846,-1.739500641822815,1.165736436843872,0.09322220087051392,-0.15604238212108612,-0.3091166019439697,-2.2213165760040283,0.5576608180999756,-1.3911031484603882,1.4640073776245117,-0.15199501812458038
635,shock_recovery,4,5,1.3279495239257812,0.987828331542231,0.3103896379470825,0.17855511605739594,0.19308136403560638,0.27347156405448914,0.26753687858581543,0.9490320682525635,-0.005123911425471306,-1.9969911575317383,0.5623156428337097,-0.17756342887878418,1.0037636756896973,0.7314357757568359,-0.6608362197875977,0.6221134066581726,-0.07373584061861038,-1.510556936264038,0.8646709322929382,-1.0062247514724731,0.7974033355712891,0.5429106950759888,1.278601050376892,0.4706171751022339,0.48225921392440796,-0.06673922389745712,1.4745863676071167,-1.060987949371338,-0.37293678522109985,-1.8324742317199707,1.1976509094238281,0.06477875262498856,-0.16410641372203827,-0.2918177843093872,-2.341426134109497,0.5851342082023621,-1.4085229635238647,1.4882017374038696,-0.15998607873916626
